timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_road_id,distance_km,duration_minutes,fare_amount,status
2026-07-06T11:06:49.028805+00:00,30.012384,31.190887,30.006151,31.189531,1,0.71,2.3,23.78,COMPLETED
2026-07-06T11:21:49.028805+00:00,30.057334,31.230342,30.056306,31.297719,13,6.49,15.1,86.32,COMPLETED
2026-07-06T11:50:49.028805+00:00,29.99966,31.19988,30.074873,31.217367,5,8.53,26.0,117.98,COMPLETED
2026-07-06T11:35:49.028805+00:00,30.071194,31.124719,30.075394,31.265847,3,13.59,38.9,175.27,COMPLETED
2026-07-06T11:39:49.028805+00:00,30.00151,31.191946,30.04845,31.296325,5,11.32,38.8,158.1,COMPLETED
2026-07-06T12:05:49.028805+00:00,30.001834,31.159982,29.99961,31.271437,10,10.74,35.2,148.35,CANCELLED
2026-07-06T12:13:49.028805+00:00,30.053176,31.2277,30.050581,31.226127,13,0.5,2.0,21.75,COMPLETED
2026-07-06T11:26:49.028805+00:00,30.057264,31.151796,30.024895,31.454642,12,29.37,87.7,366.83,COMPLETED
2026-07-06T11:27:49.028805+00:00,30.022126,31.205511,30.109671,31.310305,3,14.02,29.8,164.85,COMPLETED
2026-07-06T11:26:49.028805+00:00,30.090388,31.178492,30.058403,31.342685,12,16.19,33.6,186.82,NO_SHOW
2026-07-06T12:11:49.028805+00:00,30.04457,31.225897,30.101934,31.091406,13,14.43,33.4,173.32,COMPLETED
2026-07-06T11:59:49.028805+00:00,30.193112,31.469264,30.080293,31.338949,6,17.73,49.8,222.68,COMPLETED
2026-07-06T12:02:49.028805+00:00,30.08833,31.332543,30.059518,31.283106,7,5.74,14.1,79.2,COMPLETED
2026-07-06T11:55:49.028805+00:00,30.010717,31.18249,30.043931,31.212295,12,4.68,12.4,68.7,NO_SHOW
2026-07-06T11:32:49.028805+00:00,30.020819,31.154106,30.155065,31.065178,10,17.21,59.8,233.78,NO_SHOW
2026-07-06T11:29:49.028805+00:00,30.003975,31.180159,30.033812,31.202344,5,3.95,11.1,61.28,COMPLETED
2026-07-06T13:22:49.028805+00:00,30.073194,31.332309,29.946936,31.33559,8,14.04,35.6,173.7,COMPLETED
2026-07-06T12:49:49.028805+00:00,30.098338,31.326912,30.182376,31.437504,9,14.16,33.7,171.75,COMPLETED
2026-07-06T12:50:49.028805+00:00,30.051056,31.212158,30.117475,31.323157,13,12.98,35.9,166.2,COMPLETED
2026-07-06T12:41:49.028805+00:00,30.063805,31.28966,30.097097,31.174835,7,11.65,39.9,162.22,COMPLETED
2026-07-06T13:15:49.028805+00:00,29.602957,30.93808,29.99994,31.20616,4,51.16,131.9,596.55,COMPLETED
2026-07-06T13:11:49.028805+00:00,30.126278,31.360725,30.055013,31.21065,15,16.47,33.4,188.62,COMPLETED
2026-07-06T13:08:49.028805+00:00,29.990113,31.232109,30.082116,31.516644,2,29.24,56.2,318.6,COMPLETED
2026-07-06T12:54:49.028805+00:00,30.010288,31.199763,30.028859,31.360243,5,15.59,46.0,200.92,COMPLETED
2026-07-06T12:40:49.028805+00:00,30.072961,31.313876,30.074826,31.302869,15,1.08,2.9,27.45,COMPLETED
2026-07-06T13:07:49.028805+00:00,30.091397,31.302963,30.022444,31.170362,7,14.89,46.6,196.58,COMPLETED
2026-07-06T12:32:49.028805+00:00,29.994685,31.326571,30.1058,31.22733,6,15.62,52.2,210.45,COMPLETED
2026-07-06T12:51:49.028805+00:00,30.022591,31.295632,30.149446,31.285582,5,14.14,38.8,179.25,COMPLETED
2026-07-06T13:10:49.028805+00:00,30.235546,31.189368,30.030454,31.266209,14,23.97,65.1,292.42,CANCELLED
2026-07-06T13:48:49.028805+00:00,30.00763,31.196706,30.019978,31.465644,12,25.93,73.3,319.42,CANCELLED
2026-07-06T13:33:49.028805+00:00,30.094601,31.354567,30.079398,31.333666,15,2.63,9.0,48.22,COMPLETED
2026-07-06T14:18:49.028805+00:00,30.086234,31.21048,29.982458,31.150024,5,12.92,26.8,152.1,CANCELLED
2026-07-06T13:49:49.028805+00:00,30.015149,31.207086,30.002971,31.182271,11,2.75,8.3,48.08,NO_SHOW
2026-07-06T14:22:49.028805+00:00,30.079969,31.205346,30.066407,31.223962,1,2.34,5.4,40.65,COMPLETED
2026-07-06T15:08:49.028805+00:00,29.867285,31.237492,29.635002,31.628768,14,45.76,109.8,522.9,COMPLETED
2026-07-06T14:54:49.028805+00:00,30.057596,31.201732,29.746188,31.423505,1,40.69,99.7,469.72,COMPLETED
2026-07-06T14:27:49.028805+00:00,29.951861,31.015463,30.231635,31.50474,4,56.42,193.9,729.0,COMPLETED
2026-07-06T15:05:49.028805+00:00,30.065665,31.226183,29.996765,31.178027,13,8.95,31.1,128.78,COMPLETED
2026-07-06T15:03:49.028805+00:00,30.068072,31.197144,30.058284,31.178478,3,2.1,5.8,39.45,COMPLETED
2026-07-06T14:41:49.028805+00:00,30.082354,31.216373,29.985942,31.200859,2,10.82,31.4,143.25,COMPLETED
2026-07-06T14:36:49.028805+00:00,30.077207,31.337981,30.03069,31.346487,8,5.24,14.0,75.3,COMPLETED
2026-07-06T14:32:49.028805+00:00,30.056004,31.22279,30.073993,31.40424,1,17.58,59.1,235.5,COMPLETED
2026-07-06T14:33:49.028805+00:00,30.0355,31.174532,30.301117,31.172056,10,29.54,93.2,376.35,COMPLETED
2026-07-06T16:02:49.028805+00:00,30.066079,31.349631,30.088336,31.395018,8,5.02,15.2,75.45,COMPLETED
2026-07-06T15:33:49.028805+00:00,29.992028,31.204236,30.078477,31.328638,11,15.36,29.0,173.7,CANCELLED
2026-07-06T15:44:49.028805+00:00,30.037534,31.337445,30.001016,31.171119,9,16.52,35.1,191.55,CANCELLED
2026-07-06T15:52:49.028805+00:00,30.227835,31.288266,30.115567,31.321463,14,12.89,42.5,175.42,COMPLETED
2026-07-06T15:48:49.028805+00:00,29.998268,31.17189,30.068644,31.330436,11,17.15,46.4,213.22,COMPLETED
2026-07-06T16:05:49.028805+00:00,30.131267,31.334799,30.257721,31.167355,15,21.37,66.9,275.62,COMPLETED
2026-07-06T15:30:49.028805+00:00,30.372025,30.862011,30.001867,31.185425,14,51.58,94.8,544.05,COMPLETED
2026-07-06T15:30:49.028805+00:00,30.09074,31.264409,29.978119,31.261601,2,12.53,33.6,159.38,COMPLETED
2026-07-06T15:35:49.028805+00:00,30.252989,31.336448,30.119165,31.245908,4,17.24,50.3,219.75,CANCELLED
2026-07-06T15:56:49.028805+00:00,29.906684,31.205694,30.073011,31.058834,3,23.28,72.4,298.2,COMPLETED
2026-07-06T15:57:49.028805+00:00,30.07272,31.326982,29.954156,31.111894,15,24.55,76.9,314.48,COMPLETED
2026-07-06T16:58:49.028805+00:00,30.049099,31.221679,30.353384,30.968459,13,41.68,100.2,477.9,COMPLETED
2026-07-06T16:36:49.028805+00:00,30.093419,31.35072,30.081151,31.211384,15,13.48,31.4,163.2,CANCELLED
2026-07-06T17:13:49.028805+00:00,29.994665,31.189326,30.06587,31.333442,4,15.97,29.3,178.73,COMPLETED
2026-07-06T16:31:49.028805+00:00,30.061912,31.186832,30.0726,31.340417,2,14.83,47.3,197.18,COMPLETED
2026-07-06T16:50:49.028805+00:00,30.102864,31.229008,30.088156,31.31377,5,8.32,26.1,116.55,COMPLETED
2026-07-06T16:33:49.028805+00:00,30.039648,31.272357,30.168161,31.1977,5,15.99,43.5,200.18,NO_SHOW
2026-07-06T16:39:49.028805+00:00,30.0207,31.148282,29.99046,31.210952,12,6.91,24.2,103.12,CANCELLED
2026-07-06T17:11:49.028805+00:00,29.98779,31.24483,30.052836,31.497042,2,25.34,70.7,311.1,COMPLETED
2026-07-06T18:08:49.028805+00:00,30.07201,31.300209,30.058653,31.323459,7,2.69,6.5,44.92,COMPLETED
2026-07-06T17:38:49.028805+00:00,30.064737,31.252653,30.048443,31.150743,2,9.97,25.7,128.32,CANCELLED
2026-07-06T18:06:49.028805+00:00,30.088033,31.204694,30.048768,31.216298,3,4.51,13.4,68.92,COMPLETED
2026-07-06T17:40:49.028805+00:00,30.091752,31.111734,30.04045,31.306529,3,19.59,42.2,225.23,COMPLETED
2026-07-06T18:21:49.028805+00:00,30.026382,31.18372,30.106874,31.325974,2,16.36,34.2,189.0,COMPLETED
2026-07-06T18:08:49.028805+00:00,29.97796,31.176884,30.073427,31.310903,10,16.71,43.4,205.42,COMPLETED
2026-07-06T17:33:49.028805+00:00,30.080361,31.331007,30.131158,31.343987,8,5.78,10.9,74.7,COMPLETED
2026-07-06T17:43:49.028805+00:00,29.564515,31.679839,29.990331,31.251596,14,62.85,217.4,812.48,COMPLETED
2026-07-06T17:37:49.028805+00:00,29.788725,31.308352,30.1224,31.392434,14,37.98,79.8,419.55,CANCELLED
2026-07-06T18:03:49.028805+00:00,30.07425,31.298369,30.036387,31.261596,9,5.5,17.1,81.9,COMPLETED
2026-07-06T18:13:49.028805+00:00,30.063054,31.224569,29.995281,31.480995,13,25.81,80.4,329.18,COMPLETED
2026-07-06T17:30:49.028805+00:00,30.105403,31.363626,29.607419,31.554847,9,58.36,149.2,676.5,COMPLETED
2026-07-06T17:39:49.028805+00:00,29.609396,31.118667,30.059926,31.197266,4,50.67,166.6,644.92,COMPLETED
2026-07-06T17:55:49.028805+00:00,29.980485,31.115013,30.054451,31.213616,3,12.56,23.9,145.05,COMPLETED
2026-07-06T17:33:49.028805+00:00,29.615656,31.365534,30.073362,31.188702,4,53.68,175.5,680.85,COMPLETED
2026-07-06T18:09:49.028805+00:00,30.072748,31.307508,30.108846,31.298098,7,4.11,9.6,60.22,COMPLETED
2026-07-06T17:52:49.028805+00:00,30.098959,31.31883,30.055691,31.239787,7,9.0,19.5,111.75,NO_SHOW
2026-07-06T18:17:49.028805+00:00,30.099159,31.394668,30.079798,31.3457,9,5.18,11.2,70.65,COMPLETED
2026-07-06T17:34:49.028805+00:00,29.989438,31.186697,30.047221,31.21233,11,6.88,23.9,102.45,COMPLETED
2026-07-06T17:28:49.028805+00:00,30.032506,31.38187,30.049947,31.206653,6,16.98,39.6,201.75,COMPLETED
2026-07-06T17:28:49.028805+00:00,29.823705,31.407712,30.042705,31.217681,4,30.47,92.6,382.42,COMPLETED
2026-07-06T17:30:49.028805+00:00,29.648706,31.170776,30.066119,31.159789,14,46.43,116.2,537.53,CANCELLED
2026-07-06T17:41:49.028805+00:00,30.072713,31.244957,29.705021,31.172665,12,41.48,114.8,498.3,COMPLETED
2026-07-06T18:29:49.028805+00:00,29.762205,31.391978,30.105566,31.352816,14,38.37,91.9,440.62,COMPLETED
2026-07-06T18:47:49.028805+00:00,29.9963,31.258498,29.928315,31.132296,1,14.32,49.0,195.9,COMPLETED
2026-07-06T19:01:49.028805+00:00,30.044503,31.191988,30.070092,31.331417,3,13.72,27.6,159.3,COMPLETED
2026-07-06T18:41:49.028805+00:00,30.431471,31.444675,30.122916,31.300438,4,37.0,107.2,453.3,COMPLETED
2026-07-06T19:05:49.028805+00:00,30.054592,31.184809,29.925425,31.170624,12,14.43,40.2,183.52,COMPLETED
2026-07-06T18:54:49.028805+00:00,30.021832,31.209877,30.130823,31.340884,2,17.49,57.2,231.98,COMPLETED
2026-07-06T18:35:49.028805+00:00,30.003031,31.178384,30.010509,31.205227,11,2.72,9.5,49.65,COMPLETED
2026-07-06T18:46:49.028805+00:00,30.017212,31.154132,30.07216,31.246884,12,10.82,20.6,127.05,COMPLETED
2026-07-06T18:27:49.028805+00:00,30.014524,31.34478,30.048987,31.214876,6,13.08,34.3,164.55,COMPLETED
2026-07-06T18:30:49.028805+00:00,30.122391,31.375276,29.992055,31.231147,9,20.06,58.5,253.2,COMPLETED
2026-07-06T18:59:49.028805+00:00,30.064469,31.239466,30.053748,31.317192,12,7.57,19.4,100.88,COMPLETED
2026-07-06T19:03:49.028805+00:00,30.099873,31.26359,30.069289,31.257839,5,3.45,11.8,58.58,COMPLETED
2026-07-06T19:06:49.028805+00:00,30.089928,31.302532,30.111984,31.33015,15,3.62,10.2,57.45,COMPLETED
2026-07-06T18:31:49.028805+00:00,29.622862,31.467078,29.994782,31.164061,4,50.65,130.2,590.17,COMPLETED
2026-07-06T18:27:49.028805+00:00,29.989748,31.205835,29.977403,31.160697,11,4.56,8.6,62.1,COMPLETED
2026-07-06T18:55:49.028805+00:00,30.077392,31.1883,30.038953,31.269594,1,8.92,27.6,123.3,COMPLETED
2026-07-06T19:01:49.028805+00:00,30.113997,31.305313,30.122622,31.306475,9,0.97,2.8,26.48,CANCELLED
2026-07-06T19:04:49.028805+00:00,29.970518,31.196174,30.072155,31.222984,3,11.59,29.1,145.57,COMPLETED
2026-07-06T18:49:49.028805+00:00,29.967985,31.166653,29.894873,31.695029,10,51.56,161.2,643.5,COMPLETED
2026-07-06T19:04:49.028805+00:00,30.065418,31.320729,30.054913,31.218713,9,9.89,22.9,123.52,COMPLETED
2026-07-06T18:40:49.028805+00:00,30.08701,31.230928,30.067501,31.333997,5,10.15,24.4,127.72,CANCELLED
2026-07-06T18:43:49.028805+00:00,30.084889,31.346633,29.86549,31.309283,8,24.66,46.3,269.4,COMPLETED
2026-07-06T18:51:49.028805+00:00,30.11839,31.339193,30.049969,31.300999,15,8.45,29.1,122.02,COMPLETED
2026-07-06T18:43:49.028805+00:00,30.101697,31.340985,30.025605,31.171897,7,18.34,43.5,217.8,COMPLETED
2026-07-06T18:30:49.028805+00:00,29.956816,31.101384,30.005366,31.165451,3,8.2,27.3,117.45,COMPLETED
2026-07-06T18:43:49.028805+00:00,30.023491,31.195035,30.06413,31.365411,11,17.01,45.9,211.42,COMPLETED
2026-07-06T18:24:49.028805+00:00,30.054716,31.339183,30.067988,31.26795,7,7.01,13.1,87.22,COMPLETED
2026-07-06T20:16:49.028805+00:00,29.991207,31.212606,30.050571,31.250574,11,7.55,21.2,103.42,CANCELLED
2026-07-06T19:56:49.028805+00:00,30.014066,31.299377,30.074717,31.321686,5,7.08,22.3,101.55,NO_SHOW
2026-07-06T19:42:49.028805+00:00,30.044608,31.22515,30.00969,31.179675,13,5.85,17.1,84.52,COMPLETED
2026-07-06T19:54:49.028805+00:00,30.074949,31.336753,29.996998,31.175455,15,17.78,52.3,226.8,COMPLETED
2026-07-06T19:51:49.028805+00:00,30.100024,31.326641,30.045441,31.222541,7,11.71,28.6,145.73,COMPLETED
2026-07-06T19:53:49.028805+00:00,30.092045,31.296766,30.068776,31.342474,5,5.1,9.3,67.2,COMPLETED
2026-07-06T20:00:49.028805+00:00,30.111494,31.333922,29.938425,31.121134,15,28.11,72.3,334.28,COMPLETED
2026-07-06T20:22:49.028805+00:00,30.077872,31.22833,30.091883,31.197113,1,3.38,8.1,52.5,COMPLETED
2026-07-06T20:04:49.028805+00:00,30.131447,31.297548,30.473007,31.5469,15,44.89,95.7,495.22,COMPLETED
2026-07-06T20:12:49.028805+00:00,30.075524,31.196555,29.981524,31.288517,5,13.7,33.3,167.7,COMPLETED
2026-07-06T19:42:49.028805+00:00,30.072452,31.431966,30.06419,31.293197,14,13.39,39.4,174.52,COMPLETED
2026-07-06T20:18:49.028805+00:00,30.06432,31.223617,30.043704,31.330846,13,10.57,34.6,146.18,COMPLETED
2026-07-06T20:04:49.028805+00:00,30.061584,31.267711,30.021509,31.30481,1,5.71,14.3,79.28,NO_SHOW
2026-07-06T19:44:49.028805+00:00,30.060227,31.329548,30.128431,31.37015,7,8.53,21.1,110.62,COMPLETED
2026-07-06T20:19:49.028805+00:00,30.042604,31.32242,30.057636,31.214184,7,10.55,20.0,124.12,CANCELLED
2026-07-06T19:28:49.028805+00:00,30.079077,31.348476,30.023096,31.392356,8,7.52,20.9,102.75,COMPLETED
2026-07-06T19:42:49.028805+00:00,29.999592,31.17023,30.014294,31.233657,10,6.32,17.0,87.9,COMPLETED
2026-07-06T20:02:49.028805+00:00,30.16163,31.308919,30.088727,31.403776,6,12.2,40.6,167.4,COMPLETED
2026-07-06T19:55:49.028805+00:00,30.124212,31.347299,30.013458,31.199827,15,18.79,40.6,216.82,COMPLETED
2026-07-06T19:32:49.028805+00:00,30.005886,31.43463,30.032169,31.199844,6,22.79,73.1,295.58,COMPLETED
2026-07-06T20:14:49.028805+00:00,30.029975,31.253576,29.9955,31.176493,1,8.35,15.4,100.72,NO_SHOW
2026-07-06T19:52:49.028805+00:00,30.061618,31.2064,30.032217,31.42087,2,20.9,47.1,242.4,COMPLETED
2026-07-06T19:42:49.028805+00:00,30.021867,31.175962,30.067148,31.28118,5,11.31,35.7,153.38,COMPLETED
2026-07-06T19:43:49.028805+00:00,30.070248,31.351002,30.057152,31.250069,15,9.82,27.6,130.05,COMPLETED
2026-07-06T19:38:49.028805+00:00,30.088472,31.3118,30.362195,31.148665,7,34.24,102.3,425.25,COMPLETED
2026-07-06T20:22:49.028805+00:00,30.070458,31.346512,30.094781,31.293956,8,5.73,18.8,86.18,COMPLETED
2026-07-06T19:35:49.028805+00:00,30.021609,31.179016,30.068041,31.177408,11,5.17,17.7,80.32,COMPLETED
2026-07-06T20:19:49.028805+00:00,30.073084,31.162181,30.107398,31.445057,12,27.48,89.1,354.75,COMPLETED
2026-07-06T20:13:49.028805+00:00,30.073956,31.333422,30.125881,31.3699,8,6.76,22.0,98.7,COMPLETED
2026-07-06T20:04:49.028805+00:00,30.01735,31.199202,29.987499,31.210552,12,3.49,12.0,59.18,COMPLETED
2026-07-06T20:16:49.028805+00:00,30.066592,31.255344,30.09144,31.3255,5,7.29,25.0,107.18,COMPLETED
2026-07-06T21:23:49.028805+00:00,30.072255,31.299078,30.019848,31.176119,3,13.19,29.0,157.43,CANCELLED
2026-07-06T20:57:49.028805+00:00,30.00675,31.276994,30.003468,31.161501,5,11.13,28.8,141.68,CANCELLED
2026-07-06T21:20:49.028805+00:00,30.042726,31.202286,30.037113,31.170663,5,3.11,6.6,48.22,CANCELLED
2026-07-06T20:32:49.028805+00:00,30.139929,31.393668,29.991615,31.179387,9,26.4,76.7,328.05,CANCELLED
2026-07-06T20:45:49.028805+00:00,30.083851,31.349733,30.117726,31.318643,8,4.81,15.4,74.18,COMPLETED
2026-07-06T20:51:49.028805+00:00,30.092856,31.199647,30.097487,31.389505,1,18.27,54.8,234.22,COMPLETED
2026-07-06T20:36:49.028805+00:00,29.90258,30.902281,29.891239,31.622273,4,69.42,175.1,798.3,COMPLETED
2026-07-06T21:16:49.028805+00:00,30.129914,31.346878,30.080727,31.344643,15,5.47,15.7,79.57,COMPLETED
2026-07-06T20:57:49.028805+00:00,30.114313,31.082112,30.050042,31.224007,4,15.41,48.6,203.48,NO_SHOW
2026-07-06T21:01:49.028805+00:00,30.105746,31.195091,30.051536,31.214895,12,6.32,20.0,92.4,COMPLETED
2026-07-06T20:58:49.028805+00:00,30.081109,31.354976,29.97743,31.217657,15,17.54,42.0,209.55,COMPLETED
2026-07-06T21:31:49.028805+00:00,30.044771,31.299779,30.097078,31.241001,7,8.11,23.8,111.52,COMPLETED
2026-07-06T21:46:49.028805+00:00,30.054156,31.342155,30.02309,31.303136,7,5.1,15.3,76.2,COMPLETED
2026-07-06T22:06:49.028805+00:00,30.046764,31.252224,30.067405,31.356229,2,10.27,21.6,124.42,COMPLETED
2026-07-06T22:15:49.028805+00:00,30.070301,31.232328,30.011263,31.298437,13,9.14,27.7,125.1,COMPLETED
2026-07-06T21:41:49.028805+00:00,30.114632,31.445447,29.996018,31.207348,14,26.44,87.0,343.8,COMPLETED
2026-07-06T21:39:49.028805+00:00,29.985701,31.217737,30.054224,31.322448,3,12.64,31.9,157.65,CANCELLED
2026-07-06T21:32:49.028805+00:00,30.028143,31.209028,30.10136,31.213567,10,8.15,16.5,100.88,COMPLETED
2026-07-06T22:13:49.028805+00:00,30.041961,31.362071,30.179179,31.470899,6,18.5,37.4,209.85,COMPLETED
2026-07-06T22:05:49.028805+00:00,30.054394,31.221013,30.000358,31.260648,12,7.12,15.6,91.8,COMPLETED
2026-07-06T22:16:49.028805+00:00,30.06169,31.22571,30.077427,31.263924,13,4.07,11.0,62.03,COMPLETED
2026-07-06T22:52:49.028805+00:00,30.016114,31.201589,30.062923,31.307331,2,11.43,31.8,148.43,COMPLETED
2026-07-06T23:16:49.028805+00:00,30.082273,31.346301,30.122335,31.431896,8,9.36,26.7,125.25,NO_SHOW
2026-07-06T22:32:49.028805+00:00,30.118499,31.324642,30.087087,31.322906,9,3.5,7.6,52.65,COMPLETED
2026-07-06T22:54:49.028805+00:00,30.047931,31.127115,30.070914,31.315272,3,18.29,45.9,221.02,CANCELLED
2026-07-06T22:57:49.028805+00:00,30.104192,31.305312,30.174131,31.420446,15,13.53,44.9,183.82,COMPLETED
2026-07-06T23:07:49.028805+00:00,30.01978,31.213847,30.090555,31.21557,3,7.87,21.1,105.68,COMPLETED
2026-07-06T23:22:49.028805+00:00,30.029655,31.173974,30.102149,31.208418,10,8.72,29.2,124.2,COMPLETED
2026-07-06T23:16:49.028805+00:00,29.555584,31.100112,29.983792,31.178692,14,48.21,137.6,582.97,CANCELLED
2026-07-06T22:31:49.028805+00:00,30.077273,31.318173,30.061822,31.210483,7,10.5,27.5,135.0,COMPLETED
2026-07-06T23:19:49.028805+00:00,29.974828,31.26063,30.477157,31.0924,3,58.15,130.0,646.12,COMPLETED
2026-07-06T23:02:49.028805+00:00,29.951164,31.288301,30.098357,31.19912,3,18.48,63.5,248.85,COMPLETED
2026-07-06T22:29:49.028805+00:00,29.996059,31.215739,30.213461,31.089552,5,27.05,66.6,317.77,COMPLETED
2026-07-06T23:10:49.028805+00:00,30.07102,31.287667,29.903266,30.961112,3,36.57,81.5,411.52,COMPLETED
2026-07-06T22:24:49.028805+00:00,30.077946,31.313854,29.693871,31.364615,15,42.99,134.1,538.58,COMPLETED
2026-07-06T23:25:49.028805+00:00,30.057903,31.216221,30.066929,31.294877,1,7.64,18.8,100.5,COMPLETED
2026-07-06T23:37:49.028805+00:00,30.099419,31.370262,29.971107,31.18926,9,22.52,65.9,282.75,COMPLETED
2026-07-06T23:45:49.028805+00:00,29.947652,31.655525,30.065638,31.342926,4,32.84,62.5,355.05,COMPLETED
2026-07-06T23:56:49.028805+00:00,30.299778,31.250248,29.937746,31.254396,14,40.26,108.2,479.25,COMPLETED
2026-07-07T00:22:49.028805+00:00,30.06952,31.338789,30.360155,31.251111,8,33.4,104.5,422.25,COMPLETED
2026-07-06T23:47:49.028805+00:00,30.055229,31.412611,30.070051,31.341274,6,7.06,22.2,101.25,COMPLETED
2026-07-06T23:54:49.028805+00:00,30.098699,31.303229,30.008399,31.250367,7,11.26,29.9,144.3,COMPLETED
2026-07-07T00:17:49.028805+00:00,30.076242,31.258366,29.973192,31.177105,2,13.87,32.1,167.18,COMPLETED
2026-07-07T00:05:49.028805+00:00,29.987815,31.219333,30.065116,31.209096,10,8.65,27.6,121.28,COMPLETED
2026-07-07T00:35:49.028805+00:00,30.084506,31.235594,29.704199,30.999412,5,48.03,104.0,531.22,COMPLETED
2026-07-07T01:11:49.028805+00:00,30.058346,31.259707,29.97078,31.200717,5,11.27,30.2,144.82,COMPLETED
2026-07-07T01:03:49.028805+00:00,30.371052,31.607904,30.068132,31.211509,4,50.84,173.6,656.7,COMPLETED
2026-07-07T01:08:49.028805+00:00,30.080535,31.212572,30.087996,31.235541,1,2.36,7.8,44.4,CANCELLED
2026-07-07T01:23:49.028805+00:00,30.113473,31.293938,30.108067,31.187066,9,10.3,33.4,142.35,COMPLETED
2026-07-07T00:48:49.028805+00:00,30.11925,31.327543,30.046935,31.227797,15,12.52,25.3,146.85,COMPLETED
2026-07-07T01:18:49.028805+00:00,30.078179,31.346681,30.129512,31.455205,8,11.9,22.7,138.3,COMPLETED
2026-07-07T00:54:49.028805+00:00,30.054553,31.231439,30.111868,31.331188,5,11.52,36.6,156.3,CANCELLED
2026-07-07T00:55:49.028805+00:00,30.020632,31.281158,30.075402,31.20733,3,9.36,24.6,122.1,COMPLETED
2026-07-07T00:48:49.028805+00:00,30.059693,31.231234,30.145758,31.480273,4,25.8,75.9,322.35,COMPLETED
2026-07-07T01:03:49.028805+00:00,30.000498,31.186435,30.031626,31.208548,1,4.06,11.3,62.4,COMPLETED
2026-07-07T02:11:49.028805+00:00,30.069965,31.344822,30.009407,31.22767,8,13.13,45.8,182.18,COMPLETED
2026-07-07T02:01:49.028805+00:00,30.001921,31.219589,30.095583,31.325709,10,14.59,34.0,175.42,COMPLETED
2026-07-07T01:43:49.028805+00:00,29.908698,31.052414,30.068166,31.348028,14,33.54,110.6,432.45,COMPLETED
2026-07-07T02:05:49.028805+00:00,30.002371,31.19974,30.014835,31.173009,11,2.92,6.1,46.05,CANCELLED
2026-07-07T01:24:49.028805+00:00,30.199371,31.47665,30.034541,31.221961,6,30.59,100.8,395.62,COMPLETED
2026-07-07T02:15:49.028805+00:00,30.059491,31.308877,30.094689,31.278947,7,4.86,14.4,73.05,CANCELLED
2026-07-07T01:41:49.028805+00:00,30.075973,31.196576,30.299003,31.52914,12,40.46,92.2,456.75,COMPLETED
2026-07-07T02:19:49.028805+00:00,30.084993,31.303343,30.060946,31.359496,15,6.03,16.7,85.28,CANCELLED
2026-07-07T02:02:49.028805+00:00,30.091939,31.19455,30.040771,31.185989,3,5.75,10.7,74.18,COMPLETED
2026-07-07T02:30:49.028805+00:00,30.026263,31.351228,30.071774,31.331459,6,5.41,16.3,80.03,NO_SHOW
2026-07-07T02:27:49.028805+00:00,29.785645,31.0466,30.067402,31.222689,14,35.63,85.6,410.62,COMPLETED
2026-07-07T02:32:49.028805+00:00,30.414224,30.849237,30.026351,31.359045,4,65.27,187.3,785.48,COMPLETED
2026-07-07T02:47:49.028805+00:00,30.078323,31.246202,30.000504,31.166382,1,11.57,30.5,147.52,COMPLETED
2026-07-07T02:56:49.028805+00:00,30.076757,31.337164,30.05134,31.349159,8,3.05,8.5,50.62,COMPLETED
2026-07-07T04:22:49.028805+00:00,30.085884,31.307177,29.834964,30.87452,9,50.16,168.6,644.1,COMPLETED
2026-07-07T03:47:49.028805+00:00,29.985949,31.180092,30.053628,31.220213,11,8.46,22.9,112.8,COMPLETED
2026-07-07T03:26:49.028805+00:00,30.069123,31.347846,30.087383,31.317363,8,3.57,8.2,54.08,COMPLETED
2026-07-07T04:17:49.028805+00:00,29.964046,31.310481,29.991648,31.212229,3,9.95,27.0,130.12,COMPLETED
2026-07-07T04:01:49.028805+00:00,30.029466,31.296792,30.095836,31.224427,6,10.15,29.2,134.93,CANCELLED
2026-07-07T04:01:49.028805+00:00,30.051572,31.155128,30.066465,31.314963,12,15.47,40.6,191.92,COMPLETED
2026-07-07T04:05:49.028805+00:00,30.055056,31.163366,29.920721,31.269738,5,18.11,42.2,214.12,COMPLETED
2026-07-07T04:18:49.028805+00:00,30.073068,31.183636,30.027279,31.314438,12,13.58,39.8,176.55,COMPLETED
2026-07-07T04:32:49.028805+00:00,29.993772,31.491948,30.029093,31.244162,6,24.18,84.2,322.65,COMPLETED
2026-07-07T05:18:49.028805+00:00,30.101068,31.309803,30.008762,31.449811,15,16.94,58.7,230.1,COMPLETED
2026-07-07T05:10:49.028805+00:00,30.04163,31.431806,30.096382,31.388695,6,7.37,14.3,91.72,COMPLETED
2026-07-07T04:50:49.028805+00:00,30.074063,31.320886,30.027712,31.174947,15,14.96,37.4,183.3,COMPLETED
2026-07-07T05:14:49.028805+00:00,30.067019,31.191689,30.066145,31.33819,5,14.1,40.7,181.8,COMPLETED
2026-07-07T05:48:49.028805+00:00,30.032748,31.380407,29.994393,31.190053,9,18.82,56.1,240.3,COMPLETED
2026-07-07T05:30:49.028805+00:00,29.601261,31.125053,30.158053,30.940791,4,64.41,187.1,778.72,COMPLETED
2026-07-07T05:53:49.028805+00:00,30.041327,31.192037,30.083021,31.441445,1,24.45,75.9,312.23,COMPLETED
