sensor_id,road_id,timestamp,vehicle_count,average_speed_kmh,traffic_density,congestion_index,congestion_level,weather_id,hour,day_of_week,month,is_weekend,is_rush_hour
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T18:24:49.028805+00:00,254,23.22,12.21,0.54,HIGH,693,18,1,7,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T18:24:49.028805+00:00,285,16.84,52.78,0.66,HIGH,693,18,1,7,False,True
SENSOR_MAADI_ROAD_01,14,2026-07-14T18:24:49.028805+00:00,371,38.59,1.33,0.52,HIGH,693,18,1,7,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T18:24:49.028805+00:00,511,10.22,25.81,0.83,CRITICAL,693,18,1,7,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-07-14T19:24:49.028805+00:00,666,16.19,16.82,0.68,HIGH,694,19,1,7,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-14T19:24:49.028805+00:00,377,30.9,10.22,0.49,MEDIUM,694,19,1,7,False,True
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-14T19:24:49.028805+00:00,642,28.2,7.54,0.69,HIGH,694,19,1,7,False,True
SENSOR_SALAH_SALEM_01,4,2026-07-14T19:24:49.028805+00:00,353,41.9,1.25,0.48,MEDIUM,694,19,1,7,False,True
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-14T19:24:49.028805+00:00,373,27.38,8.69,0.54,HIGH,694,19,1,7,False,True
SENSOR_SUEZ_ROAD_01,6,2026-07-14T19:24:49.028805+00:00,673,23.04,7.65,0.77,CRITICAL,694,19,1,7,False,True
SENSOR_NASR_ROAD_01,7,2026-07-14T19:24:49.028805+00:00,521,8.74,26.72,0.85,CRITICAL,694,19,1,7,False,True
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-14T19:24:49.028805+00:00,253,18.02,63.25,0.64,HIGH,694,19,1,7,False,True
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-14T19:24:49.028805+00:00,307,15.33,12.79,0.69,HIGH,694,19,1,7,False,True
SENSOR_EL_HARAM_STREET_01,10,2026-07-14T19:24:49.028805+00:00,414,27.01,19.17,0.55,HIGH,694,19,1,7,False,True
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-14T19:24:49.028805+00:00,471,19.25,33.4,0.68,HIGH,694,19,1,7,False,True
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T19:24:49.028805+00:00,264,18.34,12.69,0.63,HIGH,694,19,1,7,False,True
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T19:24:49.028805+00:00,306,20.61,56.67,0.59,HIGH,694,19,1,7,False,True
SENSOR_MAADI_ROAD_01,14,2026-07-14T19:24:49.028805+00:00,320,40.8,1.15,0.49,MEDIUM,694,19,1,7,False,True
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T19:24:49.028805+00:00,537,9.44,27.12,0.84,CRITICAL,694,19,1,7,False,True
SENSOR_TAHRIR_SQUARE_01,1,2026-07-14T20:24:49.028805+00:00,478,26.64,12.07,0.47,MEDIUM,695,20,1,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-14T20:24:49.028805+00:00,264,39.44,7.15,0.34,MEDIUM,695,20,1,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-14T20:24:49.028805+00:00,364,56.63,4.27,0.37,MEDIUM,695,20,1,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-14T20:24:49.028805+00:00,330,39.39,1.17,0.51,HIGH,695,20,1,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-14T20:24:49.028805+00:00,358,24.38,8.34,0.59,HIGH,695,20,1,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-14T20:24:49.028805+00:00,360,59.84,4.09,0.4,MEDIUM,695,20,1,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-14T20:24:49.028805+00:00,242,43.26,12.41,0.28,MEDIUM,695,20,1,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-14T20:24:49.028805+00:00,159,27.57,39.75,0.45,MEDIUM,695,20,1,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-14T20:24:49.028805+00:00,178,34.95,7.42,0.3,MEDIUM,695,20,1,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-14T20:24:49.028805+00:00,239,38.48,11.06,0.36,MEDIUM,695,20,1,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-14T20:24:49.028805+00:00,318,32.5,22.55,0.46,MEDIUM,695,20,1,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T20:24:49.028805+00:00,125,40.46,6.01,0.19,LOW,695,20,1,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T20:24:49.028805+00:00,168,27.07,31.11,0.46,MEDIUM,695,20,1,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-14T20:24:49.028805+00:00,253,54.25,0.91,0.32,MEDIUM,695,20,1,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T20:24:49.028805+00:00,291,34.08,14.7,0.43,MEDIUM,695,20,1,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-14T21:24:49.028805+00:00,398,29.84,10.05,0.4,MEDIUM,696,21,1,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-14T21:24:49.028805+00:00,354,29.0,9.59,0.52,HIGH,696,21,1,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-14T21:24:49.028805+00:00,429,50.76,5.04,0.44,MEDIUM,696,21,1,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-14T21:24:49.028805+00:00,302,40.48,1.07,0.49,MEDIUM,696,21,1,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-14T21:24:49.028805+00:00,335,31.92,7.81,0.47,MEDIUM,696,21,1,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-14T21:24:49.028805+00:00,253,76.52,2.88,0.23,LOW,696,21,1,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-14T21:24:49.028805+00:00,284,31.01,14.56,0.48,MEDIUM,696,21,1,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-14T21:24:49.028805+00:00,206,32.05,51.5,0.36,MEDIUM,696,21,1,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-14T21:24:49.028805+00:00,227,25.49,9.46,0.49,MEDIUM,696,21,1,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-14T21:24:49.028805+00:00,293,30.25,13.56,0.5,MEDIUM,696,21,1,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-14T21:24:49.028805+00:00,334,28.93,23.69,0.52,HIGH,696,21,1,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T21:24:49.028805+00:00,179,25.18,8.61,0.5,MEDIUM,696,21,1,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T21:24:49.028805+00:00,227,25.1,42.04,0.5,MEDIUM,696,21,1,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-14T21:24:49.028805+00:00,321,37.11,1.15,0.54,HIGH,696,21,1,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T21:24:49.028805+00:00,328,32.37,16.57,0.46,MEDIUM,696,21,1,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-14T22:24:49.028805+00:00,477,24.4,12.05,0.51,HIGH,697,22,1,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-14T22:24:49.028805+00:00,326,32.12,8.83,0.46,MEDIUM,697,22,1,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-14T22:24:49.028805+00:00,388,52.94,4.55,0.41,MEDIUM,697,22,1,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-14T22:24:49.028805+00:00,277,51.51,0.98,0.36,MEDIUM,697,22,1,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-14T22:24:49.028805+00:00,350,33.24,8.16,0.45,MEDIUM,697,22,1,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-14T22:24:49.028805+00:00,302,67.23,3.43,0.33,MEDIUM,697,22,1,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-14T22:24:49.028805+00:00,273,31.12,14.0,0.48,MEDIUM,697,22,1,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-14T22:24:49.028805+00:00,168,34.63,42.0,0.31,MEDIUM,697,22,1,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-14T22:24:49.028805+00:00,182,24.93,7.58,0.5,HIGH,697,22,1,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-14T22:24:49.028805+00:00,208,37.65,9.63,0.37,MEDIUM,697,22,1,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-14T22:24:49.028805+00:00,205,41.82,14.54,0.3,MEDIUM,697,22,1,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T22:24:49.028805+00:00,161,27.49,7.74,0.45,MEDIUM,697,22,1,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T22:24:49.028805+00:00,137,33.82,25.37,0.32,MEDIUM,697,22,1,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-14T22:24:49.028805+00:00,227,52.24,0.82,0.35,MEDIUM,697,22,1,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T22:24:49.028805+00:00,339,24.92,17.12,0.58,HIGH,697,22,1,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-14T23:24:49.028805+00:00,89,46.16,2.25,0.08,LOW,698,23,1,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-14T23:24:49.028805+00:00,87,48.53,2.36,0.19,LOW,698,23,1,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-14T23:24:49.028805+00:00,99,77.6,1.16,0.14,LOW,698,23,1,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-14T23:24:49.028805+00:00,64,74.13,0.23,0.07,LOW,698,23,1,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-14T23:24:49.028805+00:00,42,57.1,0.98,0.05,LOW,698,23,1,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-14T23:24:49.028805+00:00,75,91.66,0.85,0.08,LOW,698,23,1,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-14T23:24:49.028805+00:00,80,48.46,4.1,0.19,LOW,698,23,1,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-14T23:24:49.028805+00:00,37,43.34,9.25,0.13,LOW,698,23,1,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-14T23:24:49.028805+00:00,46,40.37,1.92,0.19,LOW,698,23,1,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-14T23:24:49.028805+00:00,82,56.05,3.8,0.07,LOW,698,23,1,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-14T23:24:49.028805+00:00,46,51.55,3.26,0.14,LOW,698,23,1,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-14T23:24:49.028805+00:00,23,52.16,1.11,0.0,LOW,698,23,1,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-14T23:24:49.028805+00:00,46,47.77,8.52,0.04,LOW,698,23,1,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-14T23:24:49.028805+00:00,41,78.71,0.15,0.02,LOW,698,23,1,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-14T23:24:49.028805+00:00,82,56.89,4.14,0.05,LOW,698,23,1,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T00:24:49.028805+00:00,58,47.55,1.46,0.05,LOW,699,0,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T00:24:49.028805+00:00,30,52.84,0.81,0.12,LOW,699,0,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T00:24:49.028805+00:00,63,84.64,0.74,0.06,LOW,699,0,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T00:24:49.028805+00:00,85,71.37,0.3,0.11,LOW,699,0,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T00:24:49.028805+00:00,80,49.39,1.86,0.18,LOW,699,0,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T00:24:49.028805+00:00,86,90.17,0.98,0.1,LOW,699,0,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T00:24:49.028805+00:00,84,57.35,4.31,0.04,LOW,699,0,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T00:24:49.028805+00:00,27,50.22,6.75,0.0,LOW,699,0,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T00:24:49.028805+00:00,31,41.89,1.29,0.16,LOW,699,0,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T00:24:49.028805+00:00,56,52.74,2.59,0.12,LOW,699,0,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T00:24:49.028805+00:00,32,59.85,2.27,0.0,LOW,699,0,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T00:24:49.028805+00:00,39,48.9,1.88,0.02,LOW,699,0,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T00:24:49.028805+00:00,16,49.53,2.96,0.01,LOW,699,0,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T00:24:49.028805+00:00,67,76.14,0.24,0.05,LOW,699,0,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T00:24:49.028805+00:00,81,51.94,4.09,0.13,LOW,699,0,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T01:24:49.028805+00:00,46,42.88,1.16,0.14,LOW,700,1,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T01:24:49.028805+00:00,72,51.12,1.95,0.15,LOW,700,1,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T01:24:49.028805+00:00,110,74.78,1.29,0.17,LOW,700,1,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T01:24:49.028805+00:00,78,68.64,0.28,0.14,LOW,700,1,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T01:24:49.028805+00:00,88,49.88,2.05,0.17,LOW,700,1,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T01:24:49.028805+00:00,70,87.85,0.8,0.12,LOW,700,1,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T01:24:49.028805+00:00,33,59.52,1.69,0.01,LOW,700,1,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T01:24:49.028805+00:00,53,43.76,13.25,0.12,LOW,700,1,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T01:24:49.028805+00:00,19,49.33,0.79,0.01,LOW,700,1,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T01:24:49.028805+00:00,46,59.7,2.13,0.01,LOW,700,1,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T01:24:49.028805+00:00,62,49.81,4.4,0.17,LOW,700,1,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T01:24:49.028805+00:00,44,49.9,2.12,0.0,LOW,700,1,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T01:24:49.028805+00:00,36,41.06,6.67,0.18,LOW,700,1,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T01:24:49.028805+00:00,49,73.46,0.18,0.08,LOW,700,1,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T01:24:49.028805+00:00,72,55.52,3.64,0.07,LOW,700,1,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T02:24:49.028805+00:00,105,40.93,2.65,0.18,LOW,701,2,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T02:24:49.028805+00:00,27,60.72,0.73,0.0,LOW,701,2,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T02:24:49.028805+00:00,88,83.91,1.03,0.07,LOW,701,2,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T02:24:49.028805+00:00,34,71.7,0.12,0.1,LOW,701,2,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T02:24:49.028805+00:00,54,50.26,1.26,0.16,LOW,701,2,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T02:24:49.028805+00:00,56,92.14,0.64,0.08,LOW,701,2,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T02:24:49.028805+00:00,57,59.7,2.92,0.0,LOW,701,2,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T02:24:49.028805+00:00,56,47.72,14.0,0.05,LOW,701,2,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T02:24:49.028805+00:00,56,40.8,2.33,0.18,LOW,701,2,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T02:24:49.028805+00:00,57,54.66,2.64,0.09,LOW,701,2,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T02:24:49.028805+00:00,42,56.67,2.98,0.06,LOW,701,2,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T02:24:49.028805+00:00,33,47.5,1.59,0.05,LOW,701,2,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T02:24:49.028805+00:00,53,40.12,9.81,0.2,LOW,701,2,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T02:24:49.028805+00:00,53,75.37,0.19,0.06,LOW,701,2,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T02:24:49.028805+00:00,73,54.37,3.69,0.09,LOW,701,2,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T03:24:49.028805+00:00,75,45.55,1.89,0.09,LOW,702,3,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T03:24:49.028805+00:00,45,55.43,1.22,0.08,LOW,702,3,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T03:24:49.028805+00:00,63,84.71,0.74,0.06,LOW,702,3,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T03:24:49.028805+00:00,44,72.71,0.16,0.09,LOW,702,3,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T03:24:49.028805+00:00,47,53.64,1.1,0.11,LOW,702,3,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T03:24:49.028805+00:00,95,89.61,1.08,0.1,LOW,702,3,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T03:24:49.028805+00:00,27,59.79,1.38,0.0,LOW,702,3,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T03:24:49.028805+00:00,59,47.64,14.75,0.05,LOW,702,3,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T03:24:49.028805+00:00,37,47.25,1.54,0.05,LOW,702,3,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T03:24:49.028805+00:00,64,52.99,2.96,0.12,LOW,702,3,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T03:24:49.028805+00:00,66,56.61,4.68,0.06,LOW,702,3,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T03:24:49.028805+00:00,52,41.87,2.5,0.16,LOW,702,3,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T03:24:49.028805+00:00,29,50.37,5.37,0.0,LOW,702,3,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T03:24:49.028805+00:00,55,77.71,0.2,0.03,LOW,702,3,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T03:24:49.028805+00:00,34,56.96,1.72,0.05,LOW,702,3,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T04:24:49.028805+00:00,113,48.39,2.85,0.03,LOW,703,4,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T04:24:49.028805+00:00,75,51.87,2.03,0.14,LOW,703,4,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T04:24:49.028805+00:00,64,82.26,0.75,0.09,LOW,703,4,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T04:24:49.028805+00:00,79,72.07,0.28,0.1,LOW,703,4,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T04:24:49.028805+00:00,87,53.86,2.03,0.1,LOW,703,4,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T04:24:49.028805+00:00,39,96.91,0.44,0.03,LOW,703,4,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T04:24:49.028805+00:00,38,55.71,1.95,0.07,LOW,703,4,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T04:24:49.028805+00:00,42,43.88,10.5,0.12,LOW,703,4,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T04:24:49.028805+00:00,18,50.8,0.75,0.0,LOW,703,4,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T04:24:49.028805+00:00,29,60.27,1.34,0.0,LOW,703,4,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T04:24:49.028805+00:00,33,54.48,2.34,0.09,LOW,703,4,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T04:24:49.028805+00:00,48,43.23,2.31,0.14,LOW,703,4,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T04:24:49.028805+00:00,54,45.26,10.0,0.09,LOW,703,4,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T04:24:49.028805+00:00,38,78.37,0.14,0.02,LOW,703,4,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T04:24:49.028805+00:00,49,54.15,2.47,0.1,LOW,703,4,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T05:24:49.028805+00:00,85,43.82,2.15,0.12,LOW,704,5,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T05:24:49.028805+00:00,56,50.55,1.52,0.16,LOW,704,5,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T05:24:49.028805+00:00,84,85.47,0.99,0.05,LOW,704,5,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T05:24:49.028805+00:00,47,75.71,0.17,0.05,LOW,704,5,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T05:24:49.028805+00:00,71,49.42,1.66,0.18,LOW,704,5,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T05:24:49.028805+00:00,66,94.41,0.75,0.06,LOW,704,5,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T05:24:49.028805+00:00,58,55.21,2.97,0.08,LOW,704,5,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T05:24:49.028805+00:00,32,42.5,8.0,0.15,LOW,704,5,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T05:24:49.028805+00:00,52,42.21,2.17,0.16,LOW,704,5,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T05:24:49.028805+00:00,49,60.41,2.27,0.0,LOW,704,5,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T05:24:49.028805+00:00,68,52.53,4.82,0.12,LOW,704,5,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T05:24:49.028805+00:00,46,42.29,2.21,0.15,LOW,704,5,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T05:24:49.028805+00:00,59,47.17,10.93,0.06,LOW,704,5,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T05:24:49.028805+00:00,22,80.53,0.08,0.0,LOW,704,5,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T05:24:49.028805+00:00,82,48.47,4.14,0.19,LOW,704,5,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T06:24:49.028805+00:00,326,27.32,8.23,0.45,MEDIUM,705,6,2,7,False,False
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T06:24:49.028805+00:00,329,30.97,8.92,0.48,MEDIUM,705,6,2,7,False,False
SENSOR_RING_ROAD_CAIRO_01,3,2026-07-15T06:24:49.028805+00:00,350,54.38,4.11,0.4,MEDIUM,705,6,2,7,False,False
SENSOR_SALAH_SALEM_01,4,2026-07-15T06:24:49.028805+00:00,281,46.68,1.0,0.42,MEDIUM,705,6,2,7,False,False
SENSOR_OCTOBER_6_BRIDGE_01,5,2026-07-15T06:24:49.028805+00:00,281,30.73,6.55,0.49,MEDIUM,705,6,2,7,False,False
SENSOR_SUEZ_ROAD_01,6,2026-07-15T06:24:49.028805+00:00,343,63.83,3.9,0.36,MEDIUM,705,6,2,7,False,False
SENSOR_NASR_ROAD_01,7,2026-07-15T06:24:49.028805+00:00,206,43.59,10.56,0.27,MEDIUM,705,6,2,7,False,False
SENSOR_ABBAS_EL_AKKAD_01,8,2026-07-15T06:24:49.028805+00:00,161,29.99,40.25,0.4,MEDIUM,705,6,2,7,False,False
SENSOR_HASSAN_EL_MAAMOUN_01,9,2026-07-15T06:24:49.028805+00:00,170,32.6,7.08,0.35,MEDIUM,705,6,2,7,False,False
SENSOR_EL_HARAM_STREET_01,10,2026-07-15T06:24:49.028805+00:00,348,30.69,16.11,0.49,MEDIUM,705,6,2,7,False,False
SENSOR_PYRAMIDS_ROAD_01,11,2026-07-15T06:24:49.028805+00:00,358,33.11,25.39,0.45,MEDIUM,705,6,2,7,False,False
SENSOR_MOHANDESSIN_STREET_01,12,2026-07-15T06:24:49.028805+00:00,178,34.36,8.56,0.31,MEDIUM,705,6,2,7,False,False
SENSOR_ZAMALEK_BRIDGE_01,13,2026-07-15T06:24:49.028805+00:00,150,29.59,27.78,0.41,MEDIUM,705,6,2,7,False,False
SENSOR_MAADI_ROAD_01,14,2026-07-15T06:24:49.028805+00:00,195,57.01,0.7,0.29,MEDIUM,705,6,2,7,False,False
SENSOR_HELIOPOLIS_MAIN_STREET_01,15,2026-07-15T06:24:49.028805+00:00,316,33.69,15.96,0.44,MEDIUM,705,6,2,7,False,False
SENSOR_TAHRIR_SQUARE_01,1,2026-07-15T07:24:49.028805+00:00,551,18.61,13.91,0.63,HIGH,706,7,2,7,False,True
SENSOR_CORNICHE_EL_NIL_01,2,2026-07-15T07:24:49.028805+00:00,342,25.59,9.27,0.57,HIGH,706,7,2,7,False,True
